data,sanmenxia,huayuankou,jiahetan,longmen 
2014/6/21,69120000,69120000,78624000,62294400
2014/6/22,69984000,69984000,81302400,60912000
2014/6/23,82080000,82080000,118368000,52444800
2014/6/24,95904000,95904000,114912000,37324800
2014/6/25,96768000,96768000,108000000,49075200
2014/6/26,92448000,92448000,119232000,32572800
2014/6/27,102816000,102816000,127008000,36892800
2014/6/28,116640000,116640000,126144000,33609600
2014/6/29,112320000,112320000,119232000,19785600
2014/6/30,108864000,108864000,120096000,17366400
2014/7/1,152064000,152064000,241920000,20563200
2014/7/2,260928000,260928000,296352000,38275200
2014/7/3,332640000,332640000,339552000,29548800
2014/7/4,318816000,318816000,316224000,117504000
2014/7/5,298944000,298944000,306720000,115776000
2014/7/6,203040000,203040000,191808000,121824000
2014/7/7,201312000,201312000,246240000,61084800
2014/7/8,230688000,230688000,227232000,67046400
2014/7/9,216000000,216000000,203040000,65664000
2014/7/10,169344000,169344000,106272000,98496000
2014/7/11,98496000,98496000,69120000,110592000
2014/7/12,67392000,67392000,51840000,82944000
2014/7/13,46656000,46656000,50284800,64195200
2014/7/14,44064000,44064000,45792000,53308800
2014/7/15,43632000,43632000,48384000,77760000
2014/7/16,44582400,44582400,45964800,50112000
2014/7/17,44064000,44064000,44236800,41299200
2014/7/18,41472000,41472000,43459200,31968000
2014/7/19,43372800,43372800,39052800,33264000
2014/7/20,39916800,39916800,43632000,29203200
2014/7/21,41472000,41472000,43632000,37238400
2014/7/22,40348800,40348800,39744000,69206400
2014/7/23,37324800,37324800,32832000,43977600
2014/7/24,36547200,36547200,26784000,56764800
2014/7/25,29376000,29376000,42336000,80870400
2014/7/26,33523200,33523200,46656000,47952000
2014/7/27,38448000,38448000,43459200,24969600
2014/7/28,37324800,37324800,45273600,20217600
2014/7/29,36806400,36806400,40089600,35596800
2014/7/30,38966400,38966400,50976000,29462400
2014/7/31,41904000,41904000,51148800,28598400
2014/8/1,42336000,42336000,49248000,63936000
2014/8/2,41472000,41472000,51840000,29548800
2014/8/3,41904000,41904000,52876800,51840000
2014/8/4,40608000,40608000,48643200,40867200
2014/8/5,41904000,41904000,38880000,49507200
2014/8/6,34560000,34560000,39312000,51494400
2014/8/7,31536000,31536000,42336000,30326400
2014/8/8,34560000,34560000,41817600,34646400
2014/8/9,36720000,36720000,40608000,69120000
2014/8/10,41904000,41904000,47520000,47865600
2014/8/11,41472000,41472000,43027200,45187200
2014/8/12,40003200,40003200,41472000,41040000
2014/8/13,39484800,39484800,40608000,31190400
2014/8/14,37152000,37152000,40953600,54432000
2014/8/15,37152000,37152000,42508800,32659200
2014/8/16,37152000,37152000,42768000,38188800
2014/8/17,34560000,34560000,45360000,35596800
2014/8/18,39312000,39312000,46656000,78624000
2014/8/19,38880000,38880000,43459200,83721600
2014/8/20,40176000,40176000,44755200,62899200
2014/8/21,38880000,38880000,45878400,83808000
2014/8/22,39744000,39744000,43459200,89856000
2014/8/23,39744000,39744000,39744000,69638400
2014/8/24,36288000,36288000,32486400,79833600
2014/8/25,35251200,35251200,37324800,96768000
2014/8/26,34819200,34819200,38016000,80524800
2014/8/27,35683200,35683200,29808000,88128000
2014/8/28,30931200,30931200,32659200,80438400
2014/8/29,27216000,27216000,31795200,62294400
2014/8/30,28771200,28771200,31536000,79920000
2014/8/31,28771200,28771200,34128000,58320000
2014/9/1,28771200,28771200,34128000,87264000
2014/9/2,31276800,31276800,30412800,56937600
2014/9/3,30240000,30240000,32140800,66700800
2014/9/4,28512000,28512000,31104000,91584000
2014/9/5,28512000,28512000,32140800,52704000
2014/9/6,25056000,25056000,32486400,73612800
2014/9/7,23587200,23587200,27216000,92448000
2014/9/8,24019200,24019200,26784000,85276800
2014/9/9,22896000,22896000,26524800,60912000
2014/9/10,22464000,22464000,26611200,77932800
2014/9/11,22464000,22464000,27043200,108000000
2014/9/12,22032000,22032000,27475200,107136000
2014/9/13,22464000,22464000,27907200,111456000
2014/9/14,24192000,24192000,28080000,114912000
2014/9/15,26352000,26352000,31536000,149472000
2014/9/16,31104000,31104000,72576000,125280000
2014/9/17,90720000,90720000,95904000,155520000
2014/9/18,97632000,97632000,97632000,139968000
2014/9/19,97632000,97632000,92448000,135648000
2014/9/20,87264000,87264000,85104000,100224000
2014/9/21,81216000,81216000,76464000,123552000
2014/9/22,72144000,72144000,59616000,76896000
2014/9/23,59616000,59616000,43027200,88128000
2014/9/24,47952000,47952000,38275200,60825600
2014/9/25,43632000,43632000,32832000,122688000
2014/9/26,39139200,39139200,29808000,99360000
2014/9/27,31536000,31536000,40176000,104544000
2014/9/28,42336000,42336000,46656000,114912000
2014/9/29,46656000,46656000,47520000,95904000
2014/9/30,45792000,45792000,43804800,114912000
2014/10/1,43200000,43200000,47088000,93312000
2014/10/2,42768000,42768000,48124800,72144000
2014/10/3,44668800,44668800,44928000,104544000
2014/10/4,42336000,42336000,44496000,61257600
2014/10/5,42768000,42768000,47952000,113184000
2014/10/6,43200000,43200000,44064000,83116800
2014/10/7,43718400,43718400,43200000,66960000
2014/10/8,44236800,44236800,42768000,38880000
2014/10/9,42768000,42768000,42336000,97632000
2014/10/10,41472000,41472000,43632000,85968000
2014/10/11,41472000,41472000,42508800,74649600
2014/10/12,38620800,38620800,42163200,71452800
2014/10/13,38620800,38620800,38880000,66096000
2014/10/14,34992000,34992000,40176000,89856000
2014/10/15,34992000,34992000,38707200,75081600
2014/10/16,31363200,31363200,36028800,85449600
2014/10/17,29376000,29376000,37065600,59270400
2014/10/18,35424000,35424000,36028800,34214400
2014/10/19,38016000,38016000,38016000,79142400
2014/10/20,36720000,36720000,36460800,41212800
2014/10/21,38448000,38448000,35424000,80265600
2014/10/22,35856000,35856000,36460800,34560000
2014/10/23,36720000,36720000,34041600,33350400
2014/10/24,35856000,35856000,34560000,74304000
2014/10/25,36288000,36288000,31795200,57628800
2014/10/26,33955200,33955200,34560000,39657600
2014/10/27,34300800,34300800,35078400,32140800
2014/10/28,35856000,35856000,33436800,53308800
2014/10/29,34992000,34992000,36288000,41126400
2014/10/30,35424000,35424000,45792000,70243200
2014/10/31,41472000,41472000,52704000,41644800
2014/11/1,55728000,55728000,50025600,35856000
2014/11/2,54604800,54604800,48384000,45964800
2014/11/3,52272000,52272000,47088000,40003200
2014/11/4,43632000,43632000,49334400,34473600
2014/11/5,43200000,43200000,46224000,32400000
2014/11/6,44064000,44064000,45360000,30499200
2014/11/7,43200000,43200000,44496000,34128000
2014/11/8,42336000,42336000,48384000,28166400
2014/11/9,42768000,42768000,49507200,43804800
2014/11/10,43632000,43632000,50544000,55987200
2014/11/11,43632000,43632000,49075200,41558400
2014/11/12,43632000,43632000,50544000,38361600
2014/11/13,47088000,47088000,47347200,32054400
2014/11/14,42768000,42768000,47347200,25747200
2014/11/15,42768000,42768000,44064000,39744000
2014/11/16,41904000,41904000,50112000,35424000
2014/11/17,43372800,43372800,51408000,84240000
2014/11/18,44496000,44496000,50544000,68428800
2014/11/19,44496000,44496000,47952000,64627200
2014/11/20,43372800,43372800,50112000,55036800
2014/11/21,42768000,42768000,49680000,62208000
2014/11/22,42768000,42768000,51408000,66873600
2014/11/23,45792000,45792000,48384000,39225600
2014/11/24,41904000,41904000,53568000,32400000
2014/11/25,44928000,44928000,53136000,46224000
2014/11/26,53740800,53740800,55296000,63417600
2014/11/27,54432000,54432000,52272000,54172800
2014/11/28,51667200,51667200,48816000,49161600
2014/11/29,49420800,49420800,50544000,45446400
2014/11/30,50976000,50976000,53395200,58060800
2014/12/1,51408000,51408000,53913600,63504000
2014/12/2,52099200,52099200,51408000,67392000
2014/12/3,50976000,50976000,56678400,64281600
2014/12/4,53136000,53136000,56678400,50889600
2014/12/5,54864000,54864000,60912000,72230400
2014/12/6,59184000,59184000,62640000,61689600
2014/12/7,61603200,61603200,58752000,62640000
2014/12/8,56851200,56851200,58752000,84672000
2014/12/9,55728000,55728000,59097600,64627200
2014/12/10,57888000,57888000,53568000,40608000
2014/12/11,54432000,54432000,51321600,26524800
2014/12/12,54172800,54172800,52099200,23932800
2014/12/13,55296000,55296000,56419200,22291200
2014/12/14,55296000,55296000,56764800,21686400
2014/12/15,56160000,56160000,54000000,21686400
2014/12/16,55728000,55728000,54000000,13996800
2014/12/17,57628800,57628800,56160000,13219200
2014/12/18,56592000,56592000,56419200,13046400
2014/12/19,57024000,57024000,56160000,15465600
2014/12/20,56160000,56160000,54432000,23932800
2014/12/21,56592000,56592000,54604800,33523200
2014/12/22,56592000,56592000,55123200,23155200
2014/12/23,55468800,55468800,54604800,18057600
2014/12/24,52704000,52704000,56851200,18316800
2014/12/25,53568000,53568000,53568000,20304000
2014/12/26,52099200,52099200,52704000,13737600
2014/12/27,51580800,51580800,49680000,29808000
2014/12/28,49680000,49680000,48816000,20044800
2014/12/29,48816000,48816000,47952000,27216000
2014/12/30,49248000,49248000,46224000,53740800
2014/12/31,49248000,49248000,44928000,40694400
2015/1/1,49680000,49680000,44236800,24105600
2015/1/2,47952000,47952000,45532800,14428800
2015/1/3,44928000,44928000,44496000,12700800
2015/1/4,41299200,41299200,44496000,12268800
2015/1/5,40176000,40176000,41904000,11923200
2015/1/6,42336000,42336000,39744000,12096000
2015/1/7,41644800,41644800,41040000,43113600
2015/1/8,43200000,43200000,42076800,57283200
2015/1/9,44928000,44928000,45187200,44841600
2015/1/10,47520000,47520000,43718400,40435200
2015/1/11,43804800,43804800,42940800,43977600
2015/1/12,41472000,41472000,42163200,29462400
2015/1/13,41040000,41040000,42940800,23414400
2015/1/14,42768000,42768000,41904000,24710400
2015/1/15,43200000,43200000,41904000,55382400
2015/1/16,44496000,44496000,44496000,48124800
2015/1/17,48038400,48038400,45532800,41212800
2015/1/18,48038400,48038400,44496000,43200000
2015/1/19,41904000,41904000,45532800,49420800
2015/1/20,41040000,41040000,47174400,35337600
2015/1/21,48556800,48556800,48297600,59184000
2015/1/22,51494400,51494400,40176000,38880000
2015/1/23,41990400,41990400,43200000,43200000
2015/1/24,46224000,46224000,39744000,42076800
2015/1/25,42336000,42336000,40348800,73094400
2015/1/26,40176000,40176000,45360000,63849600
2015/1/27,41904000,41904000,46656000,58665600
2015/1/28,44496000,44496000,44496000,74390400
2015/1/29,43632000,43632000,41472000,68428800
2015/1/30,39312000,39312000,38016000,58579200
2015/1/31,38016000,38016000,38016000,67392000
2015/2/1,37152000,37152000,36460800,45619200
2015/2/2,36028800,36028800,35596800,36460800
2015/2/3,32400000,32400000,34560000,69033600
2015/2/4,30931200,30931200,33091200,69465600
2015/2/5,26784000,26784000,33350400,45705600
2015/2/6,47952000,47952000,69120000,57974400
2015/2/7,72576000,72576000,62208000,56505600
2015/2/8,54259200,54259200,61344000,39916800
2015/2/9,57456000,57456000,61344000,66873600
2015/2/10,62208000,62208000,65664000,43459200
2015/2/11,68083200,68083200,66009600,34473600
2015/2/12,65232000,65232000,69984000,56764800
2015/2/13,66528000,66528000,72576000,51148800
2015/2/14,65664000,65664000,79488000,63763200
2015/2/15,70416000,70416000,78192000,65491200
2015/2/16,70416000,70416000,77760000,47606400
2015/2/17,68083200,68083200,78192000,55728000
2015/2/18,66096000,66096000,79488000,53222400
2015/2/19,71712000,71712000,76032000,50198400
2015/2/20,63504000,63504000,60048000,105408000
2015/2/21,54432000,54432000,67824000,78624000
2015/2/22,61344000,61344000,75168000,66614400
2015/2/23,69552000,69552000,79488000,58579200
2015/2/24,76464000,76464000,80352000,60134400
2015/2/25,72576000,72576000,82944000,32745600
2015/2/26,72576000,72576000,76032000,48384000
2015/2/27,69984000,69984000,83376000,57974400
2015/2/28,79920000,79920000,77760000,81475200
2015/3/1,76896000,76896000,75600000,48384000
2015/3/2,77328000,77328000,75600000,58147200
2015/3/3,77328000,77328000,99360000,63244800
2015/3/4,95040000,95040000,101088000,42595200
2015/3/5,93312000,93312000,101952000,52617600
2015/3/6,101088000,101088000,93312000,53481600
2015/3/7,95040000,95040000,99360000,82857600
2015/3/8,100224000,100224000,101088000,70761600
2015/3/9,99360000,99360000,95904000,49334400
2015/3/10,101952000,101952000,101952000,53481600
2015/3/11,101088000,101088000,108000000,60134400
2015/3/12,101088000,101088000,109728000,47088000
2015/3/13,98496000,98496000,101088000,82771200
2015/3/14,101088000,101088000,113184000,52876800
2015/3/15,101088000,101088000,102816000,31190400
2015/3/16,101088000,101088000,113184000,63331200
2015/3/17,108864000,108864000,114912000,57974400
2015/3/18,106272000,106272000,110592000,42681600
2015/3/19,105408000,105408000,107136000,38102400
2015/3/20,105408000,105408000,110592000,62380800
2015/3/21,105408000,105408000,102816000,75513600
2015/3/22,101088000,101088000,103680000,69897600
2015/3/23,96768000,96768000,108000000,41644800
2015/3/24,101088000,101088000,108000000,33696000
2015/3/25,107136000,107136000,103680000,118368000
2015/3/26,101088000,101088000,108000000,98496000
2015/3/27,106272000,106272000,107136000,95040000
2015/3/28,101088000,101088000,108000000,65577600
2015/3/29,100224000,100224000,108864000,63158400
2015/3/30,101088000,101088000,114912000,53395200
2015/3/31,106272000,106272000,113184000,45014400
2015/4/1,103680000,103680000,109728000,65750400
2015/4/2,117504000,117504000,116640000,55209600
2015/4/3,116640000,116640000,108000000,74131200
2015/4/4,109728000,109728000,115776000,69120000
2015/4/5,111456000,111456000,114912000,69984000
2015/4/6,108000000,108000000,112320000,54432000
2015/4/7,111456000,111456000,117504000,42422400
2015/4/8,114048000,114048000,116640000,75340800
2015/4/9,111456000,111456000,114912000,67392000
2015/4/10,111456000,111456000,103680000,45014400
2015/4/11,108864000,108864000,113184000,63936000
2015/4/12,108864000,108864000,102816000,65145600
2015/4/13,105408000,105408000,108000000,65404800
2015/4/14,104544000,104544000,101952000,78192000
2015/4/15,102816000,102816000,93312000,52876800
2015/4/16,97632000,97632000,94176000,36115200
2015/4/17,99360000,99360000,94176000,61257600
2015/4/18,97632000,97632000,109728000,52876800
2015/4/19,101952000,101952000,106272000,31622400
2015/4/20,101088000,101088000,106272000,20908800
2015/4/21,97632000,97632000,103680000,66700800
2015/4/22,99360000,99360000,104544000,48384000
2015/4/23,100224000,100224000,103680000,44064000
2015/4/24,91584000,91584000,97632000,44496000
2015/4/25,91584000,91584000,99360000,26784000
2015/4/26,93312000,93312000,101952000,18921600
2015/4/27,95904000,95904000,96768000,16934400
2015/4/28,95904000,95904000,89856000,14860800
2015/4/29,88992000,88992000,93312000,14947200
2015/4/30,92448000,92448000,96768000,15465600
2015/5/1,88992000,88992000,95040000,26006400
2015/5/2,90720000,90720000,91584000,38880000
2015/5/3,88128000,88128000,96768000,20476800
2015/5/4,86400000,86400000,89856000,40780800
2015/5/5,81216000,81216000,96768000,19008000
2015/5/6,88992000,88992000,103680000,28339200
2015/5/7,94176000,94176000,102816000,18230400
2015/5/8,99360000,99360000,101088000,15465600
2015/5/9,96768000,96768000,101088000,27820800
2015/5/10,92448000,92448000,100224000,47779200
2015/5/11,96768000,96768000,101952000,41731200
2015/5/12,95904000,95904000,101088000,40435200
2015/5/13,98496000,98496000,103680000,21772800
2015/5/14,101952000,101952000,104544000,22464000
2015/5/15,99360000,99360000,102816000,16329600
2015/5/16,100224000,100224000,103680000,15552000
2015/5/17,104544000,104544000,102816000,17280000
2015/5/18,102816000,102816000,105408000,17452800
2015/5/19,105408000,105408000,102816000,14688000
2015/5/20,103680000,103680000,97632000,28598400
2015/5/21,100224000,100224000,103680000,19440000
2015/5/22,105408000,105408000,101952000,18144000
2015/5/23,108864000,108864000,101088000,20649600
2015/5/24,105408000,105408000,97632000,19440000
